House_ID,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Price,City_Houston,City_Los Angeles,City_New York,City_Phoenix,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Condition_Fair,Condition_Good,Condition_Poor
1147,2423.0,5,1,1983,1,Yes,27.26,446700.0,0,0,0,0,0,0,1,0,1,0
1148,2167.0,4,2,2019,1,No,18.93,433300.0,1,0,0,0,0,0,0,0,0,1
1149,1743.0,5,2,1966,0,No,9.43,367100.0,0,1,0,0,0,1,0,0,1,0
1150,2987.0,4,1,1969,1,No,9.23,556800.0,1,0,0,0,0,0,0,0,1,0
1151,1446.0,2,2,2022,0,Yes,15.3,327300.0,0,0,1,0,0,0,0,1,0,0
1152,3121.0,1,2,2008,1,No,26.06,495600.0,0,1,0,0,0,0,1,1,0,0
1153,1698.0,2,3,2018,2,Yes,23.94,319800.0,0,0,0,0,0,0,1,0,0,1
1154,1898.0,1,1,1982,3,No,28.9,281600.0,0,0,1,0,0,1,0,0,0,0
1155,2499.0,2,2,1966,2,No,2.62,289200.0,0,1,0,0,0,1,0,0,1,0
1156,2099.0,1,3,2006,2,Yes,8.42,396400.0,0,0,0,0,1,0,0,0,0,1
1157,3280.0,1,3,1950,0,No,2.87,556400.0,0,0,1,0,0,0,0,0,0,0
1158,2913.0,3,1,1962,1,Yes,22.66,484400.0,0,0,1,0,0,0,1,1,0,0
1159,3283.0,1,1,1976,3,Yes,4.65,545700.0,0,1,0,0,0,1,0,1,0,0
1160,2918.0,1,3,2019,3,No,3.45,548800.0,0,0,0,1,1,0,0,1,0,0
1161,1617.0,3,1,2008,1,No,17.07,321000.0,0,0,1,0,1,0,0,0,1,0
1162,2235.0,5,1,1955,0,Yes,12.64,435800.0,0,0,1,0,0,0,1,0,0,1
1163,1876.0,5,3,1972,0,Yes,21.6,378400.0,0,0,0,0,0,0,1,0,1,0
1164,3564.0,3,3,1959,0,No,14.87,641400.0,1,0,0,0,1,0,0,0,0,0
1165,1543.0,4,1,2000,3,No,13.05,342100.0,0,1,0,0,0,1,0,1,0,0
1166,3215.0,1,2,1968,0,No,13.05,550800.0,0,1,0,0,1,0,0,1,0,0
1167,3214.0,1,1,2000,0,Yes,26.22,510300.0,0,0,0,1,0,0,0,1,0,0
1168,3964.0,3,2,2017,3,No,12.16,705700.0,0,0,0,1,0,0,0,0,1,0
1169,2172.0,3,3,1991,3,Yes,10.34,421300.0,0,1,0,0,0,0,1,0,0,0
1170,3070.0,4,2,2006,2,No,10.49,566000.0,0,0,0,1,0,1,0,1,0,0
1171,4325.0,5,3,2017,3,Yes,6.3,813550.0,0,0,0,0,0,1,0,0,0,1
1172,2006.0,2,1,1987,1,Yes,25.89,344000.0,0,1,0,0,0,0,0,1,0,0
1173,1272.0,5,1,2011,3,No,4.83,361600.0,0,0,0,1,1,0,0,1,0,0
1174,996.0,1,3,1956,3,Yes,27.3,189800.0,0,1,0,0,0,0,1,0,1,0
1175,3070.0,3,3,2020,0,Yes,8.86,590200.0,1,0,0,0,1,0,0,0,0,1
1176,993.0,4,3,1999,2,Yes,27.03,222900.0,0,0,1,0,1,0,0,1,0,0
1177,2202.0,5,1,2001,0,Yes,23.83,445200.0,0,1,0,0,1,0,0,0,1,0
1178,2850.0,4,1,1975,2,Yes,17.67,497400.0,0,0,1,0,0,1,0,1,0,0
1179,2648.0,5,2,1975,0,No,20.25,509400.0,0,0,0,1,0,0,0,0,1,0
1180,2840.0,1,3,1968,1,No,10.11,499000.0,0,0,1,0,0,1,0,1,0,0
1181,2678.0,2,2,1958,0,Yes,17.44,444400.0,0,1,0,0,0,0,0,0,0,0
1182,3523.0,4,1,2010,0,No,9.13,635800.0,1,0,0,0,0,0,1,1,0,0
1183,1738.0,4,2,1969,1,Yes,12.37,363900.0,0,0,0,1,0,0,1,0,0,0
1184,1958.0,2,2,1999,1,Yes,23.06,324400.0,0,1,0,0,1,0,0,1,0,0
1185,1882.0,4,1,1971,3,No,7.7,369900.0,0,0,0,1,0,0,0,0,1,0
1186,3164.0,4,1,1962,0,Yes,25.25,522400.0,0,0,0,0,0,0,0,1,0,0
1187,3220.0,5,3,1961,1,Yes,11.59,619800.0,0,0,1,0,0,0,0,0,1,0
1188,2861.0,5,2,1959,1,Yes,16.2,530000.0,0,0,0,0,1,0,0,1,0,0
1189,3447.0,2,1,2014,3,No,28.29,552700.0,0,1,0,0,1,0,0,0,1,0
1190,1558.0,1,1,1979,2,No,20.6,248300.0,1,0,0,0,0,0,1,0,1,0
1191,3834.0,4,2,1986,1,Yes,19.55,694400.0,0,0,0,1,0,1,0,0,1,0
1192,3719.0,1,1,1970,1,Yes,21.49,584400.0,0,0,1,0,0,0,0,0,1,0
1193,3088.0,2,3,1971,0,Yes,27.58,514700.0,0,0,0,1,0,0,0,0,0,1
1194,3925.0,2,3,1967,3,Yes,7.83,686300.0,0,1,0,0,0,1,0,1,0,0
1195,1175.0,5,2,2015,0,Yes,18.59,328400.0,0,0,0,1,0,0,0,0,1,0
1196,2080.0,4,3,1997,2,No,12.31,453200.0,0,0,1,0,1,0,0,0,0,1
1197,1912.0,3,1,1993,3,No,0.85,379100.0,0,0,1,0,1,0,0,1,0,0
1198,3077.0,2,1,1958,0,No,4.2,523100.0,0,0,0,1,0,0,0,1,0,0
1199,1660.0,4,1,2016,1,No,10.09,355200.0,1,0,0,0,1,0,0,1,0,0
1200,3106.0,1,1,2003,1,Yes,17.17,501100.0,0,1,0,0,1,0,0,0,1,0
1201,3596.0,5,2,1975,3,Yes,26.5,639500.0,0,1,0,0,0,0,0,0,1,0
1202,2499.0,1,3,1986,1,No,23.84,517000.0,1,0,0,0,0,0,1,0,0,0
1203,2727.0,2,3,1983,0,No,16.82,478000.0,0,0,0,0,0,1,0,1,0,0
1204,1710.0,2,1,1957,3,Yes,2.68,309500.0,0,0,1,0,1,0,0,0,0,0
1205,1823.0,1,2,1959,1,No,8.93,312300.0,0,0,0,0,0,0,1,0,1,0
1206,3500.0,2,1,1997,1,Yes,11.32,584700.0,0,0,0,1,1,0,0,0,0,0
1207,3123.0,4,1,2004,2,Yes,18.84,561000.0,1,0,0,0,1,0,0,0,0,0
1208,2469.0,2,2,2003,2,Yes,2.42,479900.0,0,0,0,0,0,1,0,0,1,0
1209,2166.0,5,2,1989,3,No,16.14,443300.0,0,1,0,0,1,0,0,1,0,0
1210,879.0,4,1,1964,2,No,27.09,194400.0,0,0,0,1,0,1,0,1,0,0
1211,1643.0,3,3,1967,0,No,21.31,332200.0,0,0,0,1,0,1,0,1,0,0
1212,4029.0,2,1,1972,1,No,24.01,643600.0,0,0,0,0,0,1,0,0,0,0
1213,1476.0,2,3,2011,1,No,20.61,305500.0,0,0,0,0,0,0,1,0,0,0
1214,2499.0,5,3,1995,1,Yes,6.59,577600.0,1,0,0,0,0,0,0,0,1,0
1215,3306.0,5,2,1988,3,No,3.76,655900.0,0,0,1,0,0,0,1,0,0,0
1216,1496.0,1,2,1964,3,Yes,24.97,249300.0,0,0,0,0,0,0,0,0,0,0
1217,2648.0,1,1,2002,2,Yes,21.02,420900.0,0,0,0,0,0,0,0,0,1,0
1218,3250.0,1,3,2013,1,Yes,17.46,566200.0,0,1,0,0,0,1,0,0,1,0
1219,2510.0,5,3,2012,1,No,6.08,558600.0,0,0,0,1,1,0,0,0,1,0
1220,4462.375,1,1,1965,1,No,18.3,729200.0,0,0,1,0,0,1,0,0,1,0
1221,1165.0,1,1,2019,1,No,1.42,272300.0,0,1,0,0,1,0,0,0,0,1
1222,2499.0,3,1,2015,1,No,4.01,653900.0,1,0,0,0,0,0,0,0,1,0
1223,2362.0,1,2,1962,0,No,9.7,394000.0,1,0,0,0,0,1,0,0,1,0
1224,3118.0,2,1,1996,1,No,13.59,524500.0,0,0,0,0,1,0,0,0,1,0
1225,2499.0,5,1,1958,0,No,4.06,545200.0,0,0,0,0,0,0,1,0,0,0
1226,1913.0,4,3,2012,1,No,4.04,428200.0,1,0,0,0,1,0,0,1,0,0
1227,2683.0,3,1,1983,3,Yes,21.91,450000.0,0,0,0,0,0,1,0,1,0,0
1228,1014.0,5,3,1978,3,No,17.31,302300.0,0,0,1,0,0,0,1,0,0,0
1229,2983.0,5,3,1986,0,Yes,16.25,589700.0,0,0,0,0,1,0,0,0,1,0
1230,2499.0,2,2,1992,1,Yes,13.85,515900.0,0,0,0,1,1,0,0,1,0,0
1231,3011.0,1,1,2013,3,Yes,29.31,468200.0,0,0,0,0,1,0,0,0,1,0
1232,3346.0,2,1,1973,3,Yes,1.97,583700.0,0,1,0,0,1,0,0,0,1,0
1233,2794.0,1,3,2020,1,No,5.83,506900.0,0,0,1,0,1,0,0,0,0,0
1234,2618.0,1,2,1983,1,No,19.6,431300.0,0,1,0,0,0,0,1,0,1,0
1235,1795.0,5,2,1997,3,Yes,4.52,428000.0,0,1,0,0,0,0,0,1,0,0
1236,1930.0,1,1,1961,1,Yes,17.89,275700.0,0,0,0,1,0,0,1,0,1,0
1237,3449.0,3,3,1972,2,Yes,17.25,599500.0,0,0,1,0,0,0,1,0,0,0
1238,3649.0,3,1,1962,1,No,29.14,592600.0,0,0,1,0,0,0,1,0,1,0
1239,2310.0,3,1,1994,3,Yes,26.56,412100.0,0,0,1,0,0,0,0,0,0,0
1240,2537.0,5,1,2014,3,Yes,28.39,465000.0,0,0,1,0,0,1,0,1,0,0
1241,1776.0,2,1,1996,0,No,3.85,344300.0,0,0,1,0,0,0,0,0,0,0
1242,3438.0,4,3,2007,2,Yes,26.11,594400.0,0,0,0,1,0,0,1,0,1,0
1243,3032.0,1,2,1954,3,No,4.31,511100.0,0,0,0,0,1,0,0,0,1,0
1244,4053.0,4,1,1954,2,No,19.17,698500.0,0,1,0,0,1,0,0,1,0,0
1245,1797.0,2,1,2009,1,Yes,21.74,343100.0,0,0,1,0,0,0,1,0,0,0
1246,2198.0,2,1,1970,3,Yes,5.25,416200.0,0,0,0,0,1,0,0,0,1,0
1247,2685.0,5,1,1973,0,Yes,19.16,511800.0,0,0,0,0,0,0,1,0,0,0
1248,3017.0,3,2,1967,3,No,2.05,577300.0,0,1,0,0,1,0,0,1,0,0
1249,2327.0,3,2,1970,0,No,9.15,440900.0,0,0,0,1,0,0,0,1,0,0
1250,1802.0,2,2,2003,2,No,27.67,316600.0,1,0,0,0,0,1,0,1,0,0
1251,2499.0,5,2,1959,0,Yes,5.57,634200.0,1,0,0,0,0,1,0,0,1,0
1252,2499.0,5,1,1973,1,Yes,2.43,600500.0,0,0,0,0,0,0,0,0,1,0
1253,1767.0,1,3,2009,1,Yes,13.59,318400.0,0,1,0,0,0,0,0,0,1,0
1254,3584.0,3,2,2006,1,Yes,25.59,635700.0,1,0,0,0,0,0,1,0,1,0
1255,3436.0,2,2,1972,3,Yes,2.76,600600.0,0,0,0,0,0,0,1,0,0,0
1256,2607.0,4,1,1971,1,Yes,10.99,477600.0,0,0,0,1,0,0,1,1,0,0
1257,2564.0,3,1,2017,1,No,27.04,466700.0,1,0,0,0,1,0,0,1,0,0
1258,2943.0,1,1,1983,3,No,3.99,510600.0,0,0,0,0,0,0,1,0,0,0
1259,1811.0,5,1,2019,2,No,9.66,400500.0,0,0,0,0,0,0,0,0,1,0
1260,2524.0,2,3,1977,1,Yes,23.46,440800.0,0,0,1,0,0,1,0,0,1,0
1261,778.0,3,3,1988,1,No,16.52,207000.0,0,0,0,1,1,0,0,0,1,0
1262,3201.0,4,2,1991,3,No,25.05,560300.0,0,0,1,0,0,0,1,0,1,0
1263,1251.0,1,3,1972,2,No,3.79,224200.0,0,1,0,0,1,0,0,1,0,0
1264,3703.0,1,2,2019,2,Yes,27.66,582400.0,0,0,1,0,1,0,0,0,1,0
1265,2236.0,3,2,1951,2,Yes,28.08,380200.0,0,0,1,0,0,0,1,0,0,0
1266,2331.0,4,3,1973,3,No,5.08,446500.0,1,0,0,0,1,0,0,0,1,0
1267,1998.0,1,2,1966,0,Yes,1.5,347100.0,0,0,0,0,0,1,0,0,0,1
1268,2270.0,2,1,2014,0,Yes,29.7,390200.0,0,0,0,1,0,0,0,0,1,0
1269,3635.0,1,2,2019,1,Yes,14.73,592100.0,0,0,1,0,0,0,0,1,0,0
1270,517.375,4,1,2018,1,Yes,17.38,181400.0,0,0,0,1,0,1,0,1,0,0
1271,3522.0,5,3,2009,1,No,18.67,653700.0,0,0,1,0,1,0,0,0,0,0
1272,2770.0,5,3,1999,0,Yes,23.8,556500.0,0,1,0,0,0,0,1,1,0,0
1273,1534.0,3,2,1961,3,No,24.45,284800.0,0,0,1,0,1,0,0,0,0,0
1274,1640.0,4,1,1996,1,No,6.22,350800.0,1,0,0,0,0,1,0,0,1,0
1275,3841.0,1,2,2016,3,Yes,7.48,617500.0,0,0,0,0,1,0,0,0,1,0
1276,1744.0,1,3,2014,1,Yes,26.37,305500.0,0,1,0,0,0,0,0,0,1,0
1277,1577.0,5,2,1976,3,Yes,24.68,353200.0,0,0,1,0,1,0,0,1,0,0
1278,3410.0,5,2,1997,3,No,18.72,663800.0,0,0,0,1,0,1,0,0,1,0
1279,2771.0,2,1,2011,0,No,29.84,451200.0,0,1,0,0,0,0,0,0,0,0
1280,1750.0,5,3,1993,3,No,22.19,396100.0,0,1,0,0,1,0,0,0,1,0
1281,2673.0,2,2,1968,2,No,6.87,469000.0,0,0,1,0,1,0,0,0,1,0
1282,1679.0,1,1,2008,0,No,25.48,296300.0,0,1,0,0,0,0,0,0,0,0
1283,3381.0,2,2,1957,1,No,12.73,564600.0,0,0,0,1,0,0,1,1,0,0
1284,3349.0,2,1,2004,0,No,1.57,607600.0,0,1,0,0,0,0,0,0,0,1
1285,2926.0,3,1,1996,2,Yes,9.98,533700.0,0,0,0,1,0,0,1,0,0,1
1286,2789.0,5,2,1951,2,No,23.02,517700.0,0,0,1,0,0,1,0,0,1,0
1287,3909.0,2,3,1988,3,No,28.83,630400.0,0,0,0,0,0,1,0,0,0,0
1288,2500.0,1,3,1994,2,No,8.65,484400.0,0,1,0,0,0,0,0,0,1,0
1289,1555.0,4,1,1981,2,No,7.77,363200.0,0,0,0,0,0,0,0,0,0,0
1290,2860.0,2,3,2014,2,Yes,17.13,558900.0,0,0,0,1,0,1,0,0,1,0
1291,4169.0,5,1,1987,2,No,24.44,706500.0,0,1,0,0,0,0,1,1,0,0
1292,1688.0,3,3,1960,1,No,22.52,335100.0,1,0,0,0,0,1,0,1,0,0
1293,2211.0,1,2,1959,1,Yes,17.02,353200.0,0,0,0,0,0,0,0,0,0,0
1294,2499.0,3,3,2008,0,Yes,19.13,540300.0,0,1,0,0,0,1,0,1,0,0
1295,2457.0,4,1,2004,3,No,7.64,492700.0,0,0,0,0,0,0,0,0,1,0
1296,1714.0,2,1,1969,1,No,13.26,301900.0,0,1,0,0,0,0,0,1,0,0
1297,3397.0,2,3,1966,2,No,8.03,596100.0,0,0,1,0,0,1,0,1,0,0
1298,4356.0,5,2,2017,3,No,26.59,808100.0,0,0,0,0,0,0,1,0,1,0
1299,2657.0,2,1,1954,1,No,3.82,458900.0,1,0,0,0,1,0,0,1,0,0
1300,1777.0,1,1,2009,0,No,20.55,269900.0,1,0,0,0,0,1,0,0,0,0
1301,1261.0,4,1,1972,2,Yes,8.18,283700.0,0,0,0,1,1,0,0,0,1,0
1302,2706.0,3,1,1995,3,Yes,14.53,470900.0,0,1,0,0,0,1,0,0,1,0
1303,3383.0,4,1,2001,1,No,9.33,608500.0,0,0,0,0,1,0,0,0,1,0
1304,2880.0,2,2,1959,3,No,10.04,510100.0,0,0,0,1,0,0,1,0,1,0
1305,2498.0,3,3,1986,1,No,8.18,512200.0,0,0,0,0,0,0,1,0,0,0
1306,2029.0,5,2,1977,0,Yes,22.71,402800.0,0,1,0,0,0,1,0,1,0,0
1307,1626.0,4,2,1992,2,No,11.29,357100.0,1,0,0,0,0,0,0,0,0,1
1308,3168.0,3,1,1975,0,Yes,21.93,521400.0,0,0,1,0,1,0,0,0,0,1
1309,3231.0,3,2,2004,2,Yes,13.95,609500.0,1,0,0,0,0,0,0,0,0,0
1310,1263.0,3,1,1997,2,No,16.64,281500.0,0,0,0,1,0,0,0,0,0,0
1311,2499.0,1,2,1978,3,Yes,16.53,619900.0,0,0,1,0,0,0,0,1,0,0
1312,2959.0,4,1,1976,1,No,29.29,490800.0,0,0,0,1,0,0,1,0,1,0
1313,3620.0,3,1,1967,0,Yes,11.33,591200.0,0,1,0,0,0,1,0,0,0,1
1314,1426.0,4,2,2009,0,No,6.63,371600.0,0,0,1,0,0,1,0,1,0,0
1315,1407.0,3,2,1986,0,No,27.4,324500.0,0,0,0,1,0,0,1,0,1,0
1316,2381.0,5,3,2018,3,Yes,5.66,511500.0,0,1,0,0,0,0,1,0,0,1
1317,2499.0,5,3,2023,3,Yes,25.12,613200.0,1,0,0,0,0,1,0,0,1,0
1318,3937.0,5,3,1970,3,Yes,4.93,747100.0,0,1,0,0,0,0,0,0,1,0
1319,3065.0,2,2,1973,2,No,19.93,516900.0,0,0,0,0,1,0,0,0,1,0
1320,2306.0,3,2,1952,0,Yes,4.94,420300.0,0,1,0,0,1,0,0,0,1,0
1321,1679.0,2,1,2011,2,Yes,27.73,268300.0,0,1,0,0,1,0,0,0,1,0
1322,3484.0,4,3,1951,0,No,17.17,592800.0,0,0,0,0,0,0,0,0,1,0
1323,1728.0,2,1,2015,0,No,10.21,354700.0,0,0,0,1,0,1,0,0,0,1
1324,3803.0,4,1,1991,1,Yes,4.64,688400.0,0,0,0,1,0,0,1,0,1,0
1325,2272.0,4,1,1983,0,Yes,11.45,449300.0,0,1,0,0,0,1,0,1,0,0
1326,3772.0,4,1,1986,3,Yes,21.3,668700.0,0,0,0,0,0,0,0,0,0,1
1327,3043.0,2,3,1969,3,No,11.86,538800.0,0,0,0,0,0,0,1,0,1,0
1328,2390.0,3,1,2017,3,No,7.76,489800.0,1,0,0,0,0,0,0,0,0,0
1329,2084.0,2,2,1994,1,Yes,17.53,370200.0,0,0,0,1,1,0,0,1,0,0
1330,2227.0,3,2,1986,1,No,12.83,425600.0,0,0,1,0,1,0,0,0,0,1
1331,2843.0,3,2,1996,2,Yes,5.39,528100.0,0,0,0,1,0,0,0,1,0,0
1332,2562.0,4,3,1954,0,Yes,5.04,526800.0,0,0,0,1,0,0,1,1,0,0
1333,2025.0,2,1,1998,0,No,21.37,369700.0,1,0,0,0,0,0,1,0,1,0
1334,2367.0,3,3,1986,3,Yes,29.25,425800.0,0,0,1,0,0,1,0,1,0,0
1335,2563.0,5,1,1983,3,Yes,7.38,493300.0,1,0,0,0,1,0,0,0,0,0
1336,797.0,3,3,2022,3,No,23.31,245400.0,0,0,1,0,0,1,0,0,1,0
1337,2867.0,5,3,2019,3,Yes,3.08,603200.0,0,1,0,0,0,1,0,0,1,0
1338,1716.0,2,1,1967,3,Yes,11.76,304300.0,0,0,1,0,0,0,0,0,1,0
1339,1577.0,2,3,1968,3,No,15.45,296600.0,1,0,0,0,0,0,0,1,0,0
1340,1150.0,2,1,1989,0,Yes,8.43,247500.0,0,0,0,1,0,1,0,1,0,0
1341,1065.0,3,2,1966,1,Yes,16.12,227000.0,0,0,1,0,1,0,0,0,1,0
1342,1416.0,1,2,2009,3,No,26.54,262300.0,0,0,1,0,0,0,0,0,0,1
1343,1933.0,3,2,1991,0,No,28.36,348300.0,0,0,0,0,0,1,0,0,1,0
1344,4063.0,3,3,2021,3,No,3.47,764100.0,0,0,0,1,0,1,0,1,0,0
1345,2079.0,4,2,2014,2,Yes,8.52,435900.0,0,1,0,0,0,1,0,1,0,0
1346,2642.0,4,1,2002,2,No,29.38,489900.0,1,0,0,0,0,1,0,1,0,0
1347,2820.0,3,2,1956,0,Yes,8.48,504500.0,0,1,0,0,0,1,0,1,0,0
1348,2605.0,5,2,1954,1,No,20.93,495200.0,0,0,0,1,0,1,0,0,0,0
1349,2438.0,4,3,1973,2,Yes,7.98,481400.0,0,0,1,0,0,0,0,1,0,0
1350,1544.0,3,1,1977,2,Yes,11.01,310800.0,0,0,1,0,1,0,0,0,0,0
1351,3661.0,1,3,2011,1,No,6.14,628100.0,0,0,0,1,0,1,0,0,1,0
1352,3946.0,5,3,1966,2,Yes,25.76,705700.0,0,0,1,0,0,0,1,0,0,0
1353,1154.0,2,1,1969,3,Yes,26.54,183100.0,0,0,1,0,0,0,0,0,1,0
1354,2499.0,3,3,1952,1,No,9.26,350300.0,0,0,1,0,0,0,0,0,0,0
1355,2276.0,3,1,1986,2,Yes,24.8,404800.0,1,0,0,0,0,1,0,1,0,0
1356,1728.0,5,2,1964,1,Yes,11.07,366500.0,1,0,0,0,0,0,0,0,1,0
1357,2905.0,4,1,2000,3,Yes,3.42,561300.0,0,0,0,0,0,1,0,1,0,0
1358,1917.0,4,1,1997,2,No,22.86,379500.0,0,1,0,0,1,0,0,0,1,0
1359,4232.0,4,1,1957,0,No,18.1,716200.0,0,0,0,1,1,0,0,0,1,0
1360,3452.0,2,3,1962,2,No,8.59,633400.0,0,0,0,1,0,0,0,0,1,0
1361,2670.0,5,1,1997,2,No,7.96,524900.0,0,0,0,1,0,0,0,1,0,0
1362,3322.0,5,1,1952,3,No,29.28,568700.0,0,0,0,0,0,0,1,0,0,1
1363,3385.0,4,1,2014,0,No,25.94,622100.0,1,0,0,0,0,0,0,0,1,0
1364,2049.0,4,2,2022,0,No,24.39,397000.0,0,0,0,0,0,0,1,0,1,0
1365,2499.0,1,1,1986,0,No,4.28,297000.0,0,0,0,1,1,0,0,1,0,0
1366,2563.0,1,3,1975,3,Yes,22.78,437400.0,0,1,0,0,1,0,0,0,0,0
1367,2499.0,3,1,2005,3,Yes,6.83,595800.0,0,0,1,0,0,1,0,0,0,0
1368,2611.0,3,1,1983,3,Yes,29.33,405800.0,1,0,0,0,1,0,0,0,0,0
1369,1238.0,5,2,1958,3,Yes,2.04,323800.0,1,0,0,0,0,0,1,0,0,0
1370,1858.0,5,1,2011,3,No,10.89,400200.0,0,0,0,0,0,0,0,0,0,1
1371,2441.0,2,3,1962,0,Yes,13.15,448500.0,1,0,0,0,0,1,0,0,0,0
1372,2439.0,2,1,2018,1,Yes,24.81,417700.0,0,0,0,1,0,0,1,0,1,0
1373,4078.0,1,3,1990,3,Yes,23.1,683100.0,0,0,0,1,0,0,0,1,0,0
1374,1391.0,3,2,1950,1,Yes,11.56,268400.0,0,0,0,0,0,1,0,0,0,0
1375,2904.0,1,1,1996,2,Yes,17.18,478000.0,0,0,0,1,1,0,0,1,0,0
1376,3691.0,1,2,1953,2,No,25.15,577200.0,0,1,0,0,0,0,1,0,1,0
1377,4317.0,3,1,2012,3,No,1.04,765200.0,0,0,0,0,0,0,0,1,0,0
1378,2499.0,2,3,1986,2,Yes,24.16,371500.0,0,1,0,0,0,1,0,0,1,0
1379,2893.0,3,2,1959,1,Yes,28.43,490800.0,0,0,1,0,0,1,0,0,1,0
1380,2956.0,4,1,1977,2,Yes,1.45,551000.0,0,1,0,0,1,0,0,0,1,0
1381,2656.0,4,3,1955,2,Yes,1.84,509100.0,0,0,1,0,0,0,0,0,0,1
1382,2421.0,4,2,1976,1,No,10.66,483400.0,0,0,1,0,1,0,0,0,1,0
1383,2849.0,5,1,1961,2,Yes,3.09,566200.0,0,1,0,0,1,0,0,0,1,0
1384,517.375,2,2,2011,3,No,14.64,146100.0,0,0,0,0,0,0,0,1,0,0
1385,3046.0,2,1,2001,1,Yes,22.0,518900.0,0,0,0,1,0,0,0,0,0,0
1386,2601.0,5,3,1997,1,No,17.22,549900.0,0,0,0,1,0,0,0,0,1,0
1387,2322.0,1,3,2016,0,No,6.29,446500.0,0,0,1,0,0,0,1,0,0,0
1388,4137.0,4,2,1995,0,No,19.82,735400.0,0,0,1,0,0,0,0,1,0,0
1389,2499.0,4,2,2023,1,Yes,20.7,426700.0,0,0,0,0,0,1,0,1,0,0
1390,2178.0,1,1,1964,1,Yes,28.01,333600.0,1,0,0,0,1,0,0,1,0,0
1391,4093.0,3,3,2020,0,No,4.83,723000.0,0,1,0,0,0,0,1,0,1,0
1392,1834.0,3,1,1985,3,Yes,20.92,301000.0,0,0,1,0,0,0,0,1,0,0
1393,2060.0,2,3,1963,2,Yes,27.39,374700.0,0,0,0,1,0,0,1,0,1,0
1394,2382.0,5,2,1952,2,No,15.3,460400.0,0,0,0,0,0,0,0,1,0,0
1395,3173.0,2,1,2016,2,Yes,11.17,547200.0,0,1,0,0,0,0,1,1,0,0
1396,2666.0,3,1,1968,1,No,5.54,514200.0,0,0,0,0,1,0,0,0,1,0
1397,1466.0,1,3,2003,3,Yes,26.07,261300.0,0,1,0,0,1,0,0,0,0,0
1398,2074.0,2,3,2018,0,Yes,12.13,416800.0,0,1,0,0,0,1,0,1,0,0
1399,2014.0,4,3,1959,3,No,27.78,389200.0,0,0,1,0,0,1,0,0,1,0
1400,2438.0,4,2,1982,3,No,25.51,450500.0,0,0,0,0,0,0,0,0,1,0
1401,2841.0,1,1,1962,2,No,11.61,477100.0,0,0,0,0,1,0,0,0,1,0
1402,2835.0,3,3,2000,0,No,17.43,527800.0,0,0,0,1,0,0,1,0,0,0
1403,1079.0,4,2,1981,3,Yes,1.3,308500.0,0,0,0,1,0,0,1,0,0,0
1404,3351.0,4,3,1973,0,Yes,8.27,636700.0,0,0,1,0,0,0,1,1,0,0
1405,2702.0,5,1,1984,1,Yes,21.45,521900.0,0,0,1,0,0,1,0,0,1,0
1406,3608.0,2,3,2019,2,No,20.5,612100.0,1,0,0,0,0,0,1,0,1,0
1407,2855.0,3,1,1989,0,Yes,10.92,480100.0,0,0,0,1,0,1,0,0,1,0
1408,3381.0,2,2,2003,1,Yes,24.35,568400.0,0,1,0,0,0,1,0,1,0,0
1409,2499.0,3,2,1993,1,Yes,7.46,527800.0,0,0,0,0,0,0,0,0,0,0
1410,3577.0,4,3,2011,1,No,14.11,698800.0,0,0,1,0,0,0,1,0,1,0
1411,2918.0,5,1,2017,3,No,14.44,569100.0,0,0,1,0,0,0,1,1,0,0
1412,2422.0,2,1,1982,3,Yes,10.55,429500.0,0,0,0,0,1,0,0,1,0,0
1413,4318.0,4,1,2005,2,Yes,28.66,721300.0,1,0,0,0,0,0,0,0,0,0
1414,3211.0,3,3,1985,2,No,21.05,565300.0,0,0,0,1,1,0,0,0,0,1
1415,2959.0,2,1,2003,1,No,16.41,506400.0,0,0,1,0,0,0,0,0,1,0
1416,1479.0,2,1,1968,2,No,15.56,283000.0,0,0,0,0,0,0,1,1,0,0
1417,1469.0,4,1,1992,3,No,5.2,334300.0,0,0,1,0,0,1,0,0,0,1
1418,2734.0,2,1,1961,2,Yes,11.48,454900.0,0,1,0,0,0,1,0,0,0,1
1419,2616.0,5,3,1960,0,No,20.35,526800.0,1,0,0,0,0,1,0,1,0,0
1420,2009.0,5,3,2019,3,Yes,27.77,413000.0,0,1,0,0,0,1,0,0,0,1
1421,2613.0,4,1,1961,1,No,24.59,474100.0,0,0,1,0,0,1,0,0,1,0
1422,3771.0,3,1,1990,1,Yes,9.36,642800.0,0,0,1,0,1,0,0,0,1,0
1423,3056.0,4,2,1974,2,Yes,13.3,581000.0,0,0,0,1,0,0,0,1,0,0
1424,1587.0,5,2,1952,3,No,2.95,380600.0,0,0,0,0,0,0,1,0,1,0
1425,2411.0,1,1,1952,1,Yes,3.51,372400.0,0,0,0,0,1,0,0,0,1,0
1426,1856.0,1,1,1977,1,Yes,14.37,311300.0,0,1,0,0,0,0,0,0,1,0
1427,2499.0,2,2,1972,3,Yes,16.14,409900.0,1,0,0,0,0,1,0,0,1,0
1428,2169.0,2,2,1997,3,No,8.29,410700.0,0,0,0,0,0,0,0,0,1,0
