House_ID,City,Neighborhood,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Condition,Price
1338,New York,Downtown,1716.0,2,1,1967,3,Yes,11.76,Good,304300.0
1339,Houston,Downtown,1577.0,2,3,1968,3,No,15.45,Fair,296600.0
1340,Phoenix,Suburb,1150.0,2,1,1989,0,Yes,8.43,Fair,247500.0
1341,New York,Rural,1065.0,3,2,1966,1,Yes,16.12,Good,227000.0
1342,New York,Downtown,1416.0,1,2,2009,3,No,26.54,Poor,262300.0
1343,Chicago,Suburb,1933.0,3,2,1991,0,No,28.36,Good,348300.0
1344,Phoenix,Suburb,4063.0,3,3,2021,3,No,3.47,Fair,764100.0
1345,Los Angeles,Suburb,2079.0,4,2,2014,2,Yes,8.52,Fair,435900.0
1346,Houston,Suburb,2642.0,4,1,2002,2,No,29.38,Fair,489900.0
1347,Los Angeles,Suburb,2820.0,3,2,1956,0,Yes,8.48,Fair,504500.0
1348,Phoenix,Suburb,2605.0,5,2,1954,1,No,20.93,Excellent,495200.0
1349,New York,Downtown,2438.0,4,3,1973,2,Yes,7.98,Fair,481400.0
1350,New York,Rural,1544.0,3,1,1977,2,Yes,11.01,Excellent,310800.0
1351,Phoenix,Suburb,3661.0,1,3,2011,1,No,6.14,Good,628100.0
1352,New York,Urban,3946.0,5,3,1966,2,Yes,25.76,Excellent,705700.0
1353,New York,Downtown,1154.0,2,1,1969,3,Yes,26.54,Good,183100.0
1354,New York,Downtown,2499.0,3,3,1952,1,No,9.26,Excellent,350300.0
1355,Houston,Suburb,2276.0,3,1,1986,2,Yes,24.8,Fair,404800.0
1356,Houston,Downtown,1728.0,5,2,1964,1,Yes,11.07,Good,366500.0
1357,Chicago,Suburb,2905.0,4,1,2000,3,Yes,3.42,Fair,561300.0
1358,Los Angeles,Rural,1917.0,4,1,1997,2,No,22.86,Good,379500.0
1359,Phoenix,Rural,4232.0,4,1,1957,0,No,18.1,Good,716200.0
1360,Phoenix,Downtown,3452.0,2,3,1962,2,No,8.59,Good,633400.0
1361,Phoenix,Downtown,2670.0,5,1,1997,2,No,7.96,Fair,524900.0
1362,Chicago,Urban,3322.0,5,1,1952,3,No,29.28,Poor,568700.0
1363,Houston,Downtown,3385.0,4,1,2014,0,No,25.94,Good,622100.0
1364,Chicago,Urban,2049.0,4,2,2022,0,No,24.39,Good,397000.0
1365,Phoenix,Rural,2499.0,1,1,1986,0,No,4.28,Fair,297000.0
1366,Los Angeles,Rural,2563.0,1,3,1975,3,Yes,22.78,Excellent,437400.0
1367,New York,Suburb,2499.0,3,1,2005,3,Yes,6.83,Excellent,595800.0
1368,Houston,Rural,2611.0,3,1,1983,3,Yes,29.33,Excellent,405800.0
1369,Houston,Urban,1238.0,5,2,1958,3,Yes,2.04,Excellent,323800.0
1370,Chicago,Downtown,1858.0,5,1,2011,3,No,10.89,Poor,400200.0
1371,Houston,Suburb,2441.0,2,3,1962,0,Yes,13.15,Excellent,448500.0
1372,Phoenix,Urban,2439.0,2,1,2018,1,Yes,24.81,Good,417700.0
1373,Phoenix,Downtown,4078.0,1,3,1990,3,Yes,23.1,Fair,683100.0
1374,Chicago,Suburb,1391.0,3,2,1950,1,Yes,11.56,Excellent,268400.0
1375,Phoenix,Rural,2904.0,1,1,1996,2,Yes,17.18,Fair,478000.0
1376,Los Angeles,Urban,3691.0,1,2,1953,2,No,25.15,Good,577200.0
1377,Chicago,Downtown,4317.0,3,1,2012,3,No,1.04,Fair,765200.0
1378,Los Angeles,Suburb,2499.0,2,3,1986,2,Yes,24.16,Good,371500.0
1379,New York,Suburb,2893.0,3,2,1959,1,Yes,28.43,Good,490800.0
1380,Los Angeles,Rural,2956.0,4,1,1977,2,Yes,1.45,Good,551000.0
1381,New York,Downtown,2656.0,4,3,1955,2,Yes,1.84,Poor,509100.0
1382,New York,Rural,2421.0,4,2,1976,1,No,10.66,Good,483400.0
1383,Los Angeles,Rural,2849.0,5,1,1961,2,Yes,3.09,Good,566200.0
1384,Chicago,Downtown,517.375,2,2,2011,3,No,14.64,Fair,146100.0
1385,Phoenix,Downtown,3046.0,2,1,2001,1,Yes,22.0,Excellent,518900.0
1386,Phoenix,Downtown,2601.0,5,3,1997,1,No,17.22,Good,549900.0
1387,New York,Urban,2322.0,1,3,2016,0,No,6.29,Excellent,446500.0
1388,New York,Downtown,4137.0,4,2,1995,0,No,19.82,Fair,735400.0
1389,Chicago,Suburb,2499.0,4,2,2023,1,Yes,20.7,Fair,426700.0
1390,Houston,Rural,2178.0,1,1,1964,1,Yes,28.01,Fair,333600.0
1391,Los Angeles,Urban,4093.0,3,3,2020,0,No,4.83,Good,723000.0
1392,New York,Downtown,1834.0,3,1,1985,3,Yes,20.92,Fair,301000.0
1393,Phoenix,Urban,2060.0,2,3,1963,2,Yes,27.39,Good,374700.0
1394,Chicago,Downtown,2382.0,5,2,1952,2,No,15.3,Fair,460400.0
1395,Los Angeles,Urban,3173.0,2,1,2016,2,Yes,11.17,Fair,547200.0
1396,Chicago,Rural,2666.0,3,1,1968,1,No,5.54,Good,514200.0
1397,Los Angeles,Rural,1466.0,1,3,2003,3,Yes,26.07,Excellent,261300.0
1398,Los Angeles,Suburb,2074.0,2,3,2018,0,Yes,12.13,Fair,416800.0
1399,New York,Suburb,2014.0,4,3,1959,3,No,27.78,Good,389200.0
1400,Chicago,Downtown,2438.0,4,2,1982,3,No,25.51,Good,450500.0
1401,Chicago,Rural,2841.0,1,1,1962,2,No,11.61,Good,477100.0
1402,Phoenix,Urban,2835.0,3,3,2000,0,No,17.43,Excellent,527800.0
1403,Phoenix,Urban,1079.0,4,2,1981,3,Yes,1.3,Excellent,308500.0
1404,New York,Urban,3351.0,4,3,1973,0,Yes,8.27,Fair,636700.0
1405,New York,Suburb,2702.0,5,1,1984,1,Yes,21.45,Good,521900.0
1406,Houston,Urban,3608.0,2,3,2019,2,No,20.5,Good,612100.0
1407,Phoenix,Suburb,2855.0,3,1,1989,0,Yes,10.92,Good,480100.0
1408,Los Angeles,Suburb,3381.0,2,2,2003,1,Yes,24.35,Fair,568400.0
1409,Chicago,Downtown,2499.0,3,2,1993,1,Yes,7.46,Excellent,527800.0
1410,New York,Urban,3577.0,4,3,2011,1,No,14.11,Good,698800.0
1411,New York,Urban,2918.0,5,1,2017,3,No,14.44,Fair,569100.0
1412,Chicago,Rural,2422.0,2,1,1982,3,Yes,10.55,Fair,429500.0
1413,Houston,Downtown,4318.0,4,1,2005,2,Yes,28.66,Excellent,721300.0
1414,Phoenix,Rural,3211.0,3,3,1985,2,No,21.05,Poor,565300.0
1415,New York,Downtown,2959.0,2,1,2003,1,No,16.41,Good,506400.0
1416,Chicago,Urban,1479.0,2,1,1968,2,No,15.56,Fair,283000.0
1417,New York,Suburb,1469.0,4,1,1992,3,No,5.2,Poor,334300.0
1418,Los Angeles,Suburb,2734.0,2,1,1961,2,Yes,11.48,Poor,454900.0
1419,Houston,Suburb,2616.0,5,3,1960,0,No,20.35,Fair,526800.0
1420,Los Angeles,Suburb,2009.0,5,3,2019,3,Yes,27.77,Poor,413000.0
1421,New York,Suburb,2613.0,4,1,1961,1,No,24.59,Good,474100.0
1422,New York,Rural,3771.0,3,1,1990,1,Yes,9.36,Good,642800.0
1423,Phoenix,Downtown,3056.0,4,2,1974,2,Yes,13.3,Fair,581000.0
1424,Chicago,Urban,1587.0,5,2,1952,3,No,2.95,Good,380600.0
1425,Chicago,Rural,2411.0,1,1,1952,1,Yes,3.51,Good,372400.0
1426,Los Angeles,Downtown,1856.0,1,1,1977,1,Yes,14.37,Good,311300.0
1427,Houston,Suburb,2499.0,2,2,1972,3,Yes,16.14,Good,409900.0
1428,Chicago,Downtown,2169.0,2,2,1997,3,No,8.29,Good,410700.0
1429,Phoenix,Downtown,2118.0,1,1,2016,1,No,19.46,Excellent,356600.0
1430,Los Angeles,Suburb,1496.0,5,3,1991,2,No,21.25,Good,348900.0
1431,Los Angeles,Suburb,2398.0,2,3,1989,2,Yes,9.32,Fair,476500.0
1432,Phoenix,Suburb,2052.0,4,1,1955,2,Yes,22.87,Good,365600.0
1433,Houston,Urban,517.375,4,1,1969,0,Yes,6.57,Fair,154600.0
1434,Phoenix,Suburb,4142.0,5,2,1960,3,Yes,16.56,Fair,753500.0
1435,Houston,Urban,3371.0,2,2,1976,1,No,24.23,Good,573200.0
1436,Phoenix,Suburb,2199.0,4,3,1970,0,Yes,16.34,Good,446400.0
1437,Phoenix,Urban,2515.0,2,1,1962,2,Yes,27.28,Fair,389400.0
1438,New York,Downtown,1563.0,2,2,1984,0,Yes,2.23,Excellent,337200.0
1439,Los Angeles,Rural,3857.0,4,3,1996,1,No,17.86,Fair,727100.0
1440,Phoenix,Downtown,2499.0,1,3,1977,1,Yes,17.07,Fair,686700.0
1441,Phoenix,Downtown,2625.0,4,3,1970,3,No,19.98,Excellent,473900.0
1442,Chicago,Suburb,3319.0,5,2,1967,2,No,25.09,Good,639700.0
1443,Los Angeles,Urban,2640.0,3,2,1980,2,Yes,21.91,Excellent,474000.0
1444,Chicago,Rural,1431.0,4,1,2009,0,Yes,23.81,Excellent,316200.0
1445,Los Angeles,Suburb,2171.0,2,1,1986,2,Yes,9.02,Excellent,380200.0
1446,Chicago,Suburb,2606.0,2,3,1970,0,Yes,11.93,Poor,460600.0
1447,Phoenix,Suburb,2136.0,4,3,1963,1,No,18.99,Fair,405300.0
1448,Phoenix,Downtown,2325.0,3,2,2009,1,No,16.83,Good,473100.0
1449,New York,Urban,2427.0,4,2,1972,1,No,28.85,Good,430000.0
1450,Chicago,Urban,2435.0,3,1,1978,1,No,6.01,Good,453900.0
1451,Houston,Rural,2542.0,3,1,1996,1,No,10.86,Fair,466100.0
1452,New York,Urban,1652.0,5,1,1986,0,No,17.4,Fair,340200.0
1453,Chicago,Urban,1926.0,2,2,1987,1,No,26.1,Good,335200.0
1454,Chicago,Suburb,1472.0,2,3,1976,0,No,27.92,Fair,277300.0
1455,New York,Suburb,3282.0,3,1,1964,1,No,10.41,Fair,585200.0
1456,Phoenix,Downtown,815.0,2,1,2008,0,No,2.48,Poor,198400.0
1457,Chicago,Suburb,3423.0,1,2,1952,0,Yes,12.94,Fair,542800.0
1458,Phoenix,Suburb,3609.0,3,1,1959,0,Yes,12.13,Good,617800.0
1459,New York,Suburb,2258.0,2,3,1966,2,Yes,29.6,Good,386200.0
1460,Phoenix,Suburb,517.375,1,2,1960,0,No,13.22,Poor,114750.0
1461,Los Angeles,Downtown,2211.0,5,1,1997,0,Yes,9.52,Fair,449500.0
1462,Houston,Suburb,2449.0,2,1,1954,1,No,11.28,Good,426500.0
1463,Chicago,Rural,1692.0,1,2,2018,0,No,12.21,Fair,347600.0
1464,Houston,Rural,2088.0,4,2,2013,0,Yes,24.74,Excellent,438000.0
1465,Phoenix,Rural,3724.0,4,1,1963,3,No,2.89,Good,664400.0
1466,Chicago,Rural,3032.0,1,3,1999,2,Yes,9.84,Excellent,498900.0
1467,Phoenix,Suburb,2499.0,3,2,1975,3,No,29.01,Good,325000.0
1468,Los Angeles,Rural,1222.0,3,3,2021,1,No,5.02,Fair,328300.0
1469,New York,Suburb,2238.0,2,1,2018,2,Yes,22.41,Good,377600.0
1470,Chicago,Downtown,2329.0,4,3,1956,2,Yes,11.01,Poor,456000.0
1471,Los Angeles,Rural,2499.0,3,1,1965,3,Yes,17.66,Poor,479800.0
1472,Los Angeles,Urban,2072.0,3,1,2004,2,Yes,3.44,Poor,423000.0
1473,Chicago,Rural,2909.0,4,1,2005,3,Yes,9.54,Good,540400.0
1474,Phoenix,Rural,4048.0,5,1,1953,0,Yes,15.28,Fair,708600.0
1475,Los Angeles,Suburb,3152.0,3,3,1997,3,No,7.34,Fair,635300.0
1476,Houston,Rural,2462.0,1,1,1966,2,No,16.49,Good,389500.0
1477,Los Angeles,Urban,2353.0,2,1,1985,2,No,6.98,Excellent,407100.0
1478,Phoenix,Suburb,2215.0,3,3,2019,1,No,19.68,Fair,423600.0
1479,Phoenix,Suburb,3445.0,3,2,1987,1,Yes,27.18,Good,588800.0
1480,Houston,Downtown,1998.0,5,3,2011,1,No,3.02,Fair,512200.0
1481,Los Angeles,Downtown,2536.0,1,3,1997,1,No,6.89,Excellent,454600.0
1482,Phoenix,Rural,2541.0,2,3,1959,2,Yes,25.41,Fair,400500.0
1483,Chicago,Downtown,2099.0,3,1,1986,1,No,19.13,Excellent,407700.0
1484,New York,Downtown,1402.0,2,1,1978,3,Yes,2.82,Fair,324400.0
1485,New York,Downtown,2758.0,4,1,1953,0,Yes,14.85,Excellent,504900.0
1486,New York,Suburb,2451.0,3,2,1993,2,Yes,6.69,Fair,485200.0
1487,Los Angeles,Suburb,2900.0,3,1,2005,1,No,6.37,Fair,538800.0
1488,Houston,Suburb,2073.0,4,2,1991,2,Yes,28.25,Fair,408200.0
1489,Phoenix,Downtown,3477.0,5,1,1962,1,No,22.97,Fair,619100.0
1490,Chicago,Suburb,1799.0,3,3,1995,2,No,21.04,Excellent,372500.0
1491,Chicago,Downtown,3870.0,2,1,1982,1,No,7.55,Good,635100.0
1492,Los Angeles,Suburb,1102.0,1,2,1970,0,Yes,4.0,Good,234500.0
1493,New York,Suburb,2848.0,2,2,2006,1,Yes,26.19,Excellent,484300.0
1494,Los Angeles,Urban,2880.0,5,1,2018,3,Yes,0.67,Good,580600.0
1495,Houston,Rural,1864.0,1,3,2019,2,No,11.95,Excellent,372300.0
1496,Houston,Downtown,2840.0,2,1,2016,2,No,8.69,Fair,502300.0
1497,Phoenix,Urban,3524.0,2,1,1986,3,Yes,17.33,Excellent,586500.0
1498,Phoenix,Suburb,727.0,4,1,1982,3,No,7.89,Poor,224100.0
1499,Houston,Downtown,2902.0,5,3,1985,0,Yes,9.68,Good,600400.0
1500,Houston,Suburb,2499.0,4,2,1982,2,Yes,25.58,Good,156700.0
1501,Houston,Rural,1727.0,1,3,1980,0,No,18.29,Good,322200.0
1502,Los Angeles,Urban,3803.0,4,2,1970,2,No,4.8,Good,704100.0
1503,Houston,Rural,2499.0,5,2,1976,2,Yes,21.93,Fair,432000.0
1504,Chicago,Urban,1561.0,3,2,2021,0,No,6.62,Excellent,364000.0
1505,New York,Suburb,2342.0,3,3,2011,2,Yes,13.27,Excellent,482300.0
1506,Houston,Rural,4154.0,1,1,1975,2,Yes,19.57,Excellent,638100.0
1507,New York,Rural,1035.0,3,1,2015,0,No,8.52,Excellent,297400.0
1508,Los Angeles,Suburb,1659.0,4,1,1961,1,Yes,11.83,Good,337700.0
1509,New York,Rural,3698.0,1,1,1971,0,No,22.16,Excellent,585700.0
1510,Los Angeles,Downtown,3986.0,5,1,1966,2,Yes,28.17,Excellent,670300.0
1511,Chicago,Urban,2417.0,1,3,1956,3,No,16.11,Good,417000.0
1512,Los Angeles,Urban,1509.0,1,3,2017,1,No,0.79,Good,341300.0
1513,Los Angeles,Urban,4177.0,2,3,1986,3,Yes,10.48,Excellent,729500.0
1514,Phoenix,Downtown,3776.0,2,3,1987,1,No,12.26,Good,645700.0
1515,Houston,Urban,3043.0,1,3,1960,3,No,10.51,Good,524300.0
1516,Houston,Suburb,1850.0,3,3,1986,1,Yes,13.37,Poor,361500.0
1517,Chicago,Rural,2461.0,2,3,1986,0,No,19.16,Excellent,453100.0
1518,Chicago,Downtown,2372.0,5,1,1991,1,Yes,4.07,Excellent,483000.0
1519,Houston,Urban,2765.0,4,2,2001,1,No,8.54,Fair,550800.0
1520,Phoenix,Suburb,3661.0,2,3,1973,1,Yes,15.48,Fair,627300.0
1521,Houston,Rural,3204.0,1,2,2002,2,Yes,9.81,Fair,577800.0
1522,Phoenix,Rural,2499.0,3,3,2005,3,Yes,29.74,Good,348500.0
1523,Chicago,Downtown,3601.0,4,3,2012,0,Yes,13.23,Fair,703300.0
1524,New York,Downtown,2751.0,2,1,1957,3,No,26.16,Good,420300.0
1525,Chicago,Downtown,3050.0,3,2,2008,3,Yes,26.95,Excellent,529800.0
1526,Chicago,Suburb,3673.0,3,1,1994,0,No,25.16,Good,610600.0
1527,Los Angeles,Suburb,2499.0,3,1,1976,2,Yes,1.88,Fair,356100.0
1528,Los Angeles,Downtown,2471.0,1,2,2001,1,No,28.46,Excellent,407900.0
1529,Los Angeles,Urban,2075.0,5,1,1967,2,Yes,4.3,Good,427900.0
1530,Los Angeles,Rural,1246.0,3,3,1965,2,No,1.51,Fair,298800.0
1531,Phoenix,Rural,2777.0,4,3,2015,1,No,12.72,Good,579500.0
1532,Houston,Suburb,4462.375,2,3,1954,3,Yes,6.24,Good,770000.0
1533,New York,Rural,1028.0,4,3,1952,1,Yes,5.93,Excellent,282100.0
1534,Chicago,Urban,2474.0,1,3,2019,0,Yes,8.99,Excellent,465200.0
1535,Phoenix,Rural,3012.0,1,1,1956,1,No,7.83,Fair,500600.0
1536,New York,Suburb,2598.0,4,1,1999,3,No,20.7,Fair,465000.0
1537,Phoenix,Suburb,2409.0,5,3,1963,2,No,6.01,Poor,514600.0
1538,Phoenix,Urban,1461.0,1,3,1987,2,No,16.52,Good,284300.0
1539,Chicago,Urban,2686.0,1,1,1996,1,Yes,29.6,Good,396000.0
1540,Houston,Rural,1895.0,4,2,1982,0,Yes,13.26,Good,393600.0
1541,Los Angeles,Rural,748.0,1,1,1992,3,Yes,19.44,Fair,176600.0
1542,Houston,Suburb,3456.0,5,1,1978,2,Yes,29.1,Excellent,589700.0
1543,Chicago,Urban,3267.0,5,1,2006,1,No,4.56,Excellent,638800.0
1544,Chicago,Urban,2541.0,5,1,1954,0,No,12.85,Fair,454300.0
1545,Chicago,Urban,2683.0,2,1,2009,0,Yes,25.58,Good,446700.0
1546,New York,Rural,3359.0,5,2,2019,2,No,28.0,Good,609200.0
1547,Houston,Urban,2679.0,5,3,1951,2,Yes,18.24,Fair,518600.0
1548,Houston,Suburb,3223.0,2,3,2019,3,No,4.73,Fair,612900.0
1549,Phoenix,Suburb,2262.0,3,2,1992,0,No,27.09,Fair,392200.0
1550,Phoenix,Rural,3550.0,1,3,1953,3,No,5.65,Fair,604300.0
1551,Phoenix,Downtown,2757.0,5,3,2005,0,No,10.91,Good,565500.0
1552,Chicago,Rural,2655.0,1,3,2008,0,No,11.58,Fair,462100.0
1553,Houston,Downtown,1484.0,4,2,1958,1,No,13.7,Fair,336900.0
1554,Chicago,Urban,2730.0,1,2,1952,2,Yes,23.81,Good,411500.0
1555,New York,Rural,1834.0,2,3,1997,0,No,24.16,Poor,341900.0
1556,Phoenix,Suburb,1989.0,1,3,1992,3,Yes,21.73,Good,345300.0
1557,Chicago,Urban,1848.0,1,3,1950,2,Yes,1.15,Good,356200.0
1558,Chicago,Suburb,1647.0,1,1,2006,3,Yes,17.16,Good,289200.0
1559,New York,Urban,4200.0,3,1,2002,2,Yes,22.55,Excellent,696400.0
1560,Los Angeles,Rural,3565.0,3,1,1965,2,Yes,13.62,Fair,592400.0
1561,Houston,Downtown,4036.0,4,2,2000,0,Yes,28.38,Good,692700.0
1562,Los Angeles,Urban,1522.0,2,3,2004,1,No,24.8,Fair,308100.0
1563,Phoenix,Downtown,2557.0,1,2,1950,0,No,19.33,Excellent,409700.0
1564,Chicago,Urban,1465.0,1,2,1977,2,No,2.34,Excellent,308400.0
1565,New York,Suburb,1943.0,1,2,2002,0,Yes,19.74,Fair,352400.0
1566,New York,Suburb,1765.0,1,3,2007,0,Yes,27.39,Good,333100.0
1567,Houston,Urban,3492.0,3,1,1986,2,Yes,11.69,Poor,644700.0
1568,Los Angeles,Downtown,2183.0,4,3,2009,2,No,25.22,Excellent,447300.0
1569,Houston,Rural,3355.0,5,3,2008,0,No,9.74,Fair,683600.0
1570,Chicago,Rural,2983.0,2,2,1971,0,No,17.32,Excellent,511300.0
1571,Houston,Suburb,4343.0,1,2,1957,0,Yes,19.63,Fair,698600.0
1572,New York,Rural,1316.0,4,2,1998,3,Yes,20.5,Good,277100.0
1573,New York,Suburb,3507.0,5,1,1991,0,Yes,26.54,Excellent,616700.0
1574,Phoenix,Rural,3417.0,4,1,1976,3,No,7.42,Excellent,624900.0
1575,Phoenix,Urban,1721.0,3,1,1988,1,Yes,8.24,Fair,357200.0
1576,Chicago,Suburb,3306.0,5,3,1974,3,Yes,21.27,Good,623100.0
1577,Los Angeles,Suburb,2769.0,4,2,1987,0,Yes,5.73,Fair,520500.0
1578,Houston,Urban,2318.0,3,3,1973,1,Yes,14.2,Good,446100.0
1579,Chicago,Suburb,1841.0,4,1,1973,3,No,1.09,Fair,405700.0
1580,Phoenix,Rural,1925.0,4,2,2009,3,No,4.66,Fair,427200.0
1581,Houston,Rural,4140.0,5,1,1999,2,Yes,20.53,Good,733800.0
1582,Phoenix,Suburb,2501.0,3,2,2015,1,Yes,22.55,Fair,494300.0
1583,Houston,Rural,3126.0,1,2,1963,2,No,3.9,Good,527800.0
1584,Los Angeles,Downtown,1867.0,2,3,2002,1,No,7.22,Fair,387200.0
1585,Chicago,Suburb,1876.0,5,3,1981,3,Yes,3.42,Fair,451000.0
1586,Houston,Urban,3366.0,3,1,1997,2,No,13.29,Good,593400.0
1587,New York,Downtown,2499.0,4,3,1988,0,No,4.22,Poor,363600.0
1588,New York,Suburb,2168.0,3,3,1989,3,Yes,13.4,Fair,441800.0
1589,Houston,Urban,2527.0,2,3,1991,1,No,22.1,Good,435500.0
1590,Houston,Rural,2589.0,2,2,1957,1,No,20.66,Good,431700.0
1591,Houston,Urban,2357.0,1,3,1975,2,No,8.77,Good,408100.0
1592,New York,Downtown,2817.0,1,1,1961,2,No,20.38,Fair,436100.0
1593,New York,Rural,3054.0,2,2,1992,1,Yes,27.87,Fair,515400.0
1594,Houston,Suburb,3088.0,5,2,2000,3,No,10.75,Excellent,607600.0
1595,Phoenix,Rural,1711.0,5,3,2012,2,No,10.21,Excellent,411000.0
1596,Phoenix,Suburb,2273.0,4,2,1998,0,Yes,17.36,Poor,446800.0
1597,Los Angeles,Suburb,3456.0,1,1,1976,1,No,7.74,Good,590900.0
1598,Chicago,Urban,3216.0,4,1,1958,0,Yes,19.72,Fair,576700.0
1599,Phoenix,Urban,1402.0,1,2,1988,1,Yes,25.05,Fair,234100.0
1600,New York,Urban,2781.0,2,3,1986,0,No,14.05,Fair,510800.0
1601,Phoenix,Downtown,917.0,5,3,2020,3,No,20.55,Good,287800.0
1602,Los Angeles,Downtown,2538.0,5,2,2020,1,No,19.73,Fair,537800.0
1603,Los Angeles,Urban,4018.0,2,1,1956,3,No,1.64,Excellent,644200.0
1604,Chicago,Downtown,1742.0,4,2,2021,2,No,5.91,Good,399700.0
1605,Phoenix,Rural,1833.0,4,3,2016,1,Yes,26.86,Fair,398400.0
1606,New York,Rural,3111.0,3,3,1959,3,No,28.2,Good,537200.0
1607,New York,Downtown,1266.0,1,2,2020,0,Yes,23.52,Poor,234400.0
1608,Houston,Downtown,1994.0,4,1,2002,3,No,27.68,Good,374000.0
1609,New York,Rural,2977.0,2,2,2006,1,Yes,9.53,Fair,543500.0
1610,Chicago,Suburb,1993.0,4,1,1976,3,No,7.81,Fair,398200.0
1611,Chicago,Rural,2311.0,5,1,2003,0,No,11.84,Fair,461500.0
1612,New York,Rural,3095.0,1,2,1953,0,No,2.13,Poor,521700.0
1613,New York,Downtown,2837.0,3,2,1972,0,No,24.39,Fair,493600.0
1614,Houston,Rural,2713.0,1,1,1997,2,No,29.53,Fair,387500.0
1615,New York,Downtown,2229.0,5,1,1991,1,Yes,24.81,Excellent,439100.0
1616,Houston,Downtown,2796.0,5,1,1952,0,No,16.87,Poor,529300.0
1617,Houston,Urban,2401.0,5,1,1952,2,No,9.21,Fair,465400.0
1618,New York,Rural,2866.0,5,3,1977,0,No,6.33,Excellent,583700.0
1619,Los Angeles,Suburb,2102.0,2,2,2012,3,Yes,11.24,Good,395700.0
1620,Los Angeles,Urban,2354.0,3,1,1980,1,No,20.18,Good,413500.0
1621,Houston,Downtown,1708.0,5,2,1959,3,Yes,13.69,Poor,367900.0
1622,New York,Downtown,2472.0,5,1,1998,2,No,28.05,Good,488400.0
1623,Los Angeles,Suburb,1851.0,4,2,1970,3,Yes,25.7,Fair,361100.0
1624,New York,Downtown,1609.0,3,2,2002,3,No,3.52,Good,331100.0
1625,New York,Rural,2707.0,1,1,2003,0,No,4.38,Excellent,480300.0
1626,New York,Urban,2670.0,3,1,2006,3,Yes,20.45,Good,501400.0
1627,Phoenix,Downtown,3126.0,3,2,1969,0,No,7.31,Fair,574400.0
1628,New York,Downtown,2155.0,3,2,1998,0,Yes,23.84,Good,420400.0
1629,Phoenix,Suburb,2826.0,5,2,1956,1,No,17.95,Good,544200.0
1630,Houston,Rural,2941.0,5,3,1978,2,No,7.28,Good,613500.0
1631,Los Angeles,Downtown,2856.0,2,1,1997,2,Yes,14.62,Good,504800.0
1632,Los Angeles,Suburb,1839.0,1,3,1962,2,No,12.48,Good,349200.0
1633,Los Angeles,Downtown,2619.0,4,3,1952,0,Yes,26.26,Good,484100.0
1634,Los Angeles,Suburb,2791.0,3,1,1951,2,Yes,1.45,Excellent,478500.0
1635,Los Angeles,Suburb,2506.0,1,1,1965,0,No,26.93,Excellent,361200.0
1636,Los Angeles,Rural,831.0,1,3,1955,1,No,19.74,Fair,149600.0
1637,Los Angeles,Downtown,2628.0,2,1,1986,2,No,22.26,Good,401800.0
1638,Houston,Rural,4270.0,4,2,2020,0,Yes,0.58,Fair,790800.0
1639,New York,Suburb,2212.0,3,2,1954,2,Yes,19.03,Good,420000.0
1640,Chicago,Urban,1918.0,4,3,2005,2,No,17.86,Fair,395900.0
1641,Phoenix,Downtown,2799.0,2,3,2020,1,Yes,16.35,Good,531100.0
1642,Chicago,Urban,2750.0,5,1,1981,3,Yes,23.68,Good,516600.0
1643,Chicago,Downtown,3454.0,1,1,1986,2,Yes,16.9,Fair,559700.0
1644,New York,Rural,1494.0,3,3,1962,1,Yes,25.78,Excellent,314300.0
1645,New York,Rural,3085.0,5,3,1979,2,No,7.36,Good,619900.0
1646,New York,Rural,2972.0,2,2,1974,2,No,24.28,Fair,515100.0
1647,Los Angeles,Rural,2386.0,4,2,2009,2,No,5.79,Good,495800.0
1648,Houston,Rural,2771.0,1,1,2008,2,Yes,24.49,Excellent,448800.0
1649,Los Angeles,Urban,3324.0,3,2,1977,3,Yes,28.24,Fair,556500.0
1650,Houston,Rural,3198.0,5,1,2007,3,Yes,10.4,Good,601500.0
1651,Houston,Suburb,1586.0,5,1,1969,2,Yes,16.13,Good,322900.0
1652,Chicago,Suburb,3156.0,1,1,1983,2,No,19.92,Excellent,506700.0
1653,Chicago,Urban,2448.0,4,2,1986,1,Yes,2.84,Good,506700.0
1654,Houston,Downtown,2558.0,2,3,2009,1,Yes,15.08,Good,484700.0
1655,Houston,Suburb,2559.0,4,3,1992,0,No,11.14,Excellent,528300.0
1656,Los Angeles,Downtown,2380.0,4,2,2006,3,No,26.24,Excellent,432200.0
1657,Los Angeles,Urban,3453.0,4,3,2006,2,No,26.36,Good,637000.0
1658,Chicago,Downtown,2433.0,1,1,2003,3,Yes,21.17,Poor,365900.0
1659,New York,Downtown,1604.0,1,3,1994,1,Yes,19.84,Fair,283000.0
1660,Houston,Downtown,2185.0,2,2,1986,3,Yes,22.14,Good,404500.0
1661,Los Angeles,Downtown,2643.0,4,3,1997,3,Yes,11.3,Good,535600.0
1662,Chicago,Urban,3483.0,1,1,2003,2,Yes,12.43,Fair,573700.0
1663,Los Angeles,Suburb,2499.0,2,1,1997,2,Yes,16.83,Fair,513400.0
1664,Houston,Rural,1820.0,2,2,1955,1,No,28.17,Good,314100.0
1665,Houston,Downtown,4462.375,4,2,1983,2,Yes,21.86,Fair,764900.0
